filename,AU01_r_mean,AU01_r_stddevNorm,AU01_r_percentile20.0,AU01_r_percentile50.0,AU01_r_percentile80.0,AU01_r_iqr60_80-20,AU01_r_numPeaks,AU02_r_mean,AU02_r_stddevNorm,AU02_r_percentile20.0,AU02_r_percentile50.0,AU02_r_percentile80.0,AU02_r_iqr60_80-20,AU02_r_numPeaks,AU04_r_mean,AU04_r_stddevNorm,AU04_r_percentile20.0,AU04_r_percentile50.0,AU04_r_percentile80.0,AU04_r_iqr60_80-20,AU04_r_numPeaks,AU05_r_mean,AU05_r_stddevNorm,AU05_r_percentile20.0,AU05_r_percentile50.0,AU05_r_percentile80.0,AU05_r_iqr60_80-20,AU05_r_numPeaks,AU06_r_mean,AU06_r_stddevNorm,AU06_r_percentile20.0,AU06_r_percentile50.0,AU06_r_percentile80.0,AU06_r_iqr60_80-20,AU06_r_numPeaks,AU07_r_mean,AU07_r_stddevNorm,AU07_r_percentile20.0,AU07_r_percentile50.0,AU07_r_percentile80.0,AU07_r_iqr60_80-20,AU07_r_numPeaks,AU09_r_mean,AU09_r_stddevNorm,AU09_r_percentile20.0,AU09_r_percentile50.0,AU09_r_percentile80.0,AU09_r_iqr60_80-20,AU09_r_numPeaks,AU10_r_mean,AU10_r_stddevNorm,AU10_r_percentile20.0,AU10_r_percentile50.0,AU10_r_percentile80.0,AU10_r_iqr60_80-20,AU10_r_numPeaks,AU12_r_mean,AU12_r_stddevNorm,AU12_r_percentile20.0,AU12_r_percentile50.0,AU12_r_percentile80.0,AU12_r_iqr60_80-20,AU12_r_numPeaks,AU14_r_mean,AU14_r_stddevNorm,AU14_r_percentile20.0,AU14_r_percentile50.0,AU14_r_percentile80.0,AU14_r_iqr60_80-20,AU14_r_numPeaks,AU15_r_mean,AU15_r_stddevNorm,AU15_r_percentile20.0,AU15_r_percentile50.0,AU15_r_percentile80.0,AU15_r_iqr60_80-20,AU15_r_numPeaks,AU17_r_mean,AU17_r_stddevNorm,AU17_r_percentile20.0,AU17_r_percentile50.0,AU17_r_percentile80.0,AU17_r_iqr60_80-20,AU17_r_numPeaks,AU20_r_mean,AU20_r_stddevNorm,AU20_r_percentile20.0,AU20_r_percentile50.0,AU20_r_percentile80.0,AU20_r_iqr60_80-20,AU20_r_numPeaks,AU23_r_mean,AU23_r_stddevNorm,AU23_r_percentile20.0,AU23_r_percentile50.0,AU23_r_percentile80.0,AU23_r_iqr60_80-20,AU23_r_numPeaks,AU25_r_mean,AU25_r_stddevNorm,AU25_r_percentile20.0,AU25_r_percentile50.0,AU25_r_percentile80.0,AU25_r_iqr60_80-20,AU25_r_numPeaks,AU26_r_mean,AU26_r_stddevNorm,AU26_r_percentile20.0,AU26_r_percentile50.0,AU26_r_percentile80.0,AU26_r_iqr60_80-20,AU26_r_numPeaks,AU45_r_mean,AU45_r_stddevNorm,AU45_r_percentile20.0,AU45_r_percentile50.0,AU45_r_percentile80.0,AU45_r_iqr60_80-20,AU45_r_numPeaks,video_id,emotion_1_id,group
A102_awe_p_3,0.17560555126566668,0.9339775509232202,0.0,0.33333333333333337,0.05691056910569105,0.056910569105691054,0.056603773584905655,0.3826040446055041,0.7032521609800069,0.0,0.0,0.07249466950959496,0.07249466950959496,0.20512820512820512,0.0046274727806950204,0.4906608963795843,0.0,0.0,0.0,0.0,0.0392156862745098,0.06194691669138633,0.49754118444203044,0.0,0.0,0.3124999999999997,0.3124999999999997,0.43333333333333335,0.30681914517751674,0.04666675475149212,0.0,0.2889390519187359,0.3552123552123552,0.4208600182982617,0.47500000000000003,0.04265080868858799,0.1351816954963808,0.0,0.020114942528735632,0.06443298969072166,0.08394895903290799,0.5087719298245614,0.16305089572932044,0.4037536166796969,0.0,0.0,0.15037593984962377,0.15037593984962377,0.4,0.15163731439076827,0.0670016478959595,0.0,0.1541850220264317,0.17441077441077443,0.27120418848167543,0.34375,0.5414833959956216,0.051552932471391276,0.2681564245810056,0.5019455252918288,0.667910447761194,0.5646551724137931,0.41463414634146345,0.03588247147691368,0.22218329338310522,0.0,0.0,0.011294117647058852,0.019354838709677462,0.13725490196078433,0.21450666953994135,0.4598846078254437,0.0,0.2,0.16986706056129985,0.16986706056129985,0.3170731707317073,0.4114725014784151,0.7942825511749334,0.18181818181818182,0.06474820143884892,0.42457542457542463,0.4245754245754247,0.12765957446808512,0.29459725272997317,0.24651029063267216,0.0,0.0,0.32989690721649484,0.32989690721649484,0.3333333333333333,0.5409866275825684,0.3482859095228068,0.0,0.0,0.5350734094616642,0.5350734094616642,0.07142857142857142,0.31935625170537424,0.25913175960829704,0.0,0.19928825622775803,0.38194826637314266,0.3843201754385966,0.21428571428571427,0.2687174549309969,0.41962115466738836,0.0,0.09090909090909091,0.3130699088145897,0.31376518218623495,0.18604651162790697,0.31097896592779584,0.467789194319018,0.0,0.16666666666666669,0.08439897698209732,0.08439897698209732,0.1,A102,18,1
A102_awe_p_4,0.15994530302153004,0.382505707696434,0.0,0.0,0.1569105691056909,0.15691056910569093,0.41509433962264153,0.3272689783828896,0.5429236813390446,0.0,0.0,0.07675906183368855,0.07675906183368855,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109267298459685,0.7319985810072088,0.0,0.0,0.4062499999999987,0.4062499999999987,0.5,0.48976430347096317,0.02002950855663129,0.3846153846153846,0.34762979683972917,0.41698841698841704,0.2195791399817018,0.5,0.06165801722484174,0.15629540761206653,0.0,0.017241379310344827,0.09639175257731954,0.12558764271323028,0.2982456140350877,0.13364489005636992,0.5813483358395184,0.0,0.0,0.07518796992481189,0.07518796992481189,0.4666666666666667,0.2488948292758658,0.049743550008144816,0.2112676056338028,0.2070484581497797,0.22693602693602685,0.18010471204188472,0.359375,0.711217196021816,0.018347334964695348,0.6972067039106145,0.5719844357976653,0.653731343283582,0.21724137931034473,0.4634146341463415,0.08736366036675214,0.12528705091331188,0.0,0.0,0.20470588235294118,0.35080645161290314,0.4117647058823529,0.18448009775183227,0.2648411629915568,0.0,0.2,0.18463810930576074,0.18463810930576074,0.5609756097560976,0.651040265419997,0.4364046792696157,0.36363636363636365,0.16366906474820142,0.7767232767232769,0.7717282717282719,0.3617021276595745,0.1254543414833767,0.43061192658821756,0.0,0.0,0.10515463917525765,0.10515463917525765,0.4615384615384615,0.3854894182448494,0.42614839465190957,0.0,0.0,0.4078303425774877,0.4078303425774877,0.16666666666666666,0.8676765748331643,0.0832052730374806,0.0,0.9537366548042705,0.9334067143643369,0.9336622807017544,0.44642857142857145,0.22877663594565972,0.49273016133759506,0.0,0.05757575757575758,0.3495440729483282,0.3502024291497976,0.27906976744186046,0.22854164943336916,0.5875009101141424,0.0,0.16666666666666669,0.04654731457800508,0.04654731457800508,0.15000000000000002,A102,18,1
A102_awe_v_1,0.043174852913662055,0.39716285826160025,0.0,0.16666666666666669,0.03658536585365853,0.036585365853658534,0.33962264150943394,0.04045097970706309,0.2771306167134633,0.0,0.0,0.031982942430703605,0.031982942430703605,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08102523268379017,0.4993927893442086,0.0,0.0,0.23437499999999978,0.23437499999999978,0.4,0.027895411906925714,0.11389149320877766,0.0,0.0,0.032432432432432455,0.03842634949679784,0.35000000000000003,0.01316599860666579,0.32380448297225123,0.0,0.0,0.0,0.0,0.14035087719298245,0.14264084419511666,0.311568797935454,0.0,0.0,0.1578947368421051,0.1578947368421051,0.4,0.013913302984823737,0.21949935550245325,0.0,0.0,0.006734006734006734,0.010471204188481676,0.140625,0.3406834856305501,0.0417417519634458,0.2122905027932961,0.2801556420233463,0.4141791044776119,0.31465517241379315,0.34146341463414637,0.017797567431752207,0.1887399751607489,0.0,0.0,0.03058823529411765,0.052419354838709666,0.21568627450980393,0.5207811928011182,0.21296103765309682,0.0,0.0,0.4800590841949778,0.4800590841949778,0.24390243902439024,0.3781868129628648,0.31846628783101294,0.18181818181818182,0.20503597122302156,0.39610389610389624,0.3961038961038963,0.3829787234042553,0.29851733293295407,0.6349053517480381,0.0,0.0,0.17525773195876287,0.17525773195876287,0.28205128205128205,0.16293724585701028,0.29143124112240826,0.0,0.0,0.2283849918433931,0.2283849918433931,0.19047619047619047,0.35122536407415866,0.4928930271389139,0.33333333333333337,0.02846975088967972,0.5173362685745735,0.5164473684210527,0.1607142857142857,0.5127115905531664,0.13862012790250955,0.0,0.3575757575757576,0.5542046605876393,0.5546558704453441,0.4186046511627907,0.11420970147084794,0.6140785735520875,0.0,0.33333333333333337,0.02301790281329923,0.02301790281329923,0.225,A102,18,1
A102_awe_v_2,0.06452420993490851,0.4111898495166073,0.0,0.33333333333333337,0.06504065040650406,0.06504065040650406,0.24528301886792453,0.06660504808148845,0.32760082901318754,0.0,0.0,0.06823027718550109,0.06823027718550109,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072334321993992,0.5781007720649621,0.0,0.0,0.15624999999999983,0.15624999999999983,0.43333333333333335,0.15888208379214414,0.06204093422221748,0.0,0.08126410835214448,0.22162162162162166,0.26258005489478503,0.47500000000000003,0.014726157428783236,0.21038819710215512,0.0,0.0,0.02061855670103093,0.026863666890530557,0.2982456140350877,0.21662771885288484,0.4591540741131652,0.0,0.0,0.15037593984962377,0.15037593984962377,0.43333333333333335,0.13692080666279632,0.08625616772066719,0.0,0.1013215859030837,0.21548821548821548,0.33507853403141363,0.3125,0.41607174220017845,0.04131930112672658,0.29608938547486036,0.3735408560311284,0.47910447761194025,0.325,0.5121951219512195,0.019410653369501946,0.14916443011080394,0.0,0.0,0.04,0.06854838709677419,0.27450980392156865,0.36690379013209795,0.2362940470767403,0.0,0.0,0.4194977843426884,0.4194977843426884,0.2926829268292683,0.6899174085004408,0.5974996659166469,0.09090909090909093,0.12050359712230217,0.9645354645354647,0.9670329670329672,0.23404255319148937,0.31654960862084947,0.7057066333084847,0.0,0.0,0.14432989690721648,0.14432989690721648,0.30769230769230765,0.4914906217852356,0.19600685878183055,0.0,0.0,0.6443719412724306,0.6443719412724306,0.16666666666666666,1.0,0.0,0.0,1.0000000000000002,0.9889928453494773,0.9890350877192983,0.44642857142857145,0.20949229058745722,0.2452683539572761,0.0,0.0787878787878788,0.2755825734549139,0.2763157894736843,0.441860465116279,0.1356873866753452,0.7759041783572018,0.0,0.0,0.015345268542199485,0.015345268542199485,0.12500000000000003,A102,18,1
A102_awe_v_3,0.07438622372076323,0.6021198224041957,0.0,0.16666666666666669,0.05528455284552854,0.055284552845528544,0.2830188679245283,0.4217520840017971,0.5183964099258533,0.0,0.0,0.17697228144989352,0.17697228144989352,0.20512820512820512,4.24991480615565e-05,0.7667009156171573,0.0,0.0,0.0,0.0,0.0196078431372549,0.0987387346666562,0.49794911050447854,0.0,0.0,0.23437499999999978,0.23437499999999978,0.3,0.26027511453904767,0.03495981059850002,0.08333333333333333,0.2302483069977427,0.2625482625482626,0.25160109789569995,0.625,0.06509912734063299,0.12302312869918748,0.0,0.028735632183908046,0.12319587628865983,0.1605104096709201,0.2631578947368421,0.5444800321167406,0.41210019161595657,0.0,0.0,0.5864661654135336,0.5864661654135336,0.13333333333333333,0.14665119674117053,0.04824779166827209,0.1088348271446863,0.13215859030837004,0.16835016835016833,0.17277486910994763,0.390625,0.5752810570588132,0.022608022206045613,0.5307262569832402,0.4669260700389105,0.5664179104477612,0.24482758620689668,0.2682926829268293,0.02171977485894184,0.16097377803050636,0.0,0.0,0.04,0.06854838709677419,0.2549019607843137,0.6044719830552219,0.26371120385729263,0.0,0.0,0.6779911373707534,0.6779911373707534,0.2926829268292683,0.5708381613785652,0.42491500627970713,0.09090909090909093,0.2805755395683453,0.7342657342657344,0.7367632367632367,0.21276595744680854,0.19904101725112733,0.23596962453702375,0.0,0.0,0.19587628865979384,0.19587628865979384,0.30769230769230765,0.4255769452487138,0.29347658892545003,0.0,0.0,0.6933115823817291,0.6933115823817291,0.14285714285714285,0.6093080549982773,0.25689937169346166,0.0,0.3558718861209965,0.7815079801871216,0.7823464912280702,0.21428571428571427,0.2634979925797821,0.3592225258293741,0.0,0.12121212121212124,0.2826747720364742,0.2834008097165993,0.2558139534883721,0.12514323269785657,0.44218711909426567,0.0,0.0,0.06445012787723794,0.06445012787723794,0.325,A102,18,1
A102_awe_v_4,0.16630168671138887,0.9680963795596631,0.0,0.33333333333333337,0.0910569105691057,0.0910569105691057,0.24528301886792453,0.36838857030645467,0.6911299104305988,0.0,0.0,0.1641791044776119,0.1641791044776119,0.20512820512820512,0.0014388997272269844,0.43502242540658115,0.0,0.0,0.0,0.0,0.058823529411764705,0.1955494334855165,0.5177348951643513,0.0,0.0,0.3124999999999997,0.3124999999999997,0.3333333333333333,0.25962843596158863,0.05419655701670914,0.0,0.18058690744920997,0.33976833976833976,0.4025617566331199,0.525,0.09160361084146713,0.14328202768839224,0.0,0.008620689655172414,0.18659793814432993,0.24311618535930155,0.3157894736842105,0.2389010399513385,0.2689108485245044,0.0,0.0,0.3458646616541348,0.3458646616541348,0.4666666666666667,0.1531184028321646,0.09557547390402092,0.0,0.0881057268722467,0.23905723905723902,0.3717277486910995,0.28125,0.47614202562642005,0.05856923838425006,0.2223463687150838,0.34824902723735407,0.6119402985074626,0.5353448275862069,0.21951219512195122,0.06496459872265815,0.1373399600798226,0.0,0.007407407407407408,0.11388235294117648,0.19516129032258062,0.29411764705882354,1.0,0.1361256858289026,0.0,0.0,0.9999999999999999,0.9999999999999999,0.43902439024390244,1.0000000000000002,0.300957669859917,0.18181818181818182,0.39388489208633093,1.0,0.9999999999999999,0.3404255319148936,0.15417711434160758,0.34422219063472337,0.0,0.0,0.13814432989690728,0.13814432989690728,0.41025641025641024,0.2953282114236059,0.5027821229573448,0.0,0.0,0.24796084828711257,0.24796084828711257,0.16666666666666666,0.8275492848605404,0.2786616695680283,0.0,0.701067615658363,1.0000000000000002,1.0,0.17857142857142855,0.21954844747690883,0.20962714900015877,0.0,0.16060606060606064,0.21276595744680843,0.21356275303643726,0.441860465116279,0.22433538557287416,0.3797868189911252,0.0,0.0,0.09974424552429666,0.09974424552429666,0.35,A102,18,1
A102_disa_p_1,0.11424750053206553,0.6090925242149465,0.0,0.0,0.08699186991869932,0.08699186991869934,0.24528301886792453,0.17262596344237344,0.5237003184305402,0.0,0.0,0.07462686567164176,0.07462686567164176,0.23076923076923078,0.01817725842547211,0.18216771628934866,0.0,0.0,0.026031746031746083,0.026031746031746083,0.27450980392156865,0.121300098900602,0.4518463554619777,0.0,0.0,0.48437500000000094,0.48437500000000094,0.3333333333333333,0.0034743406993212457,0.27120267193179615,0.0,0.0,0.0,0.0,0.1,0.03873431015520283,0.2032703186889206,0.0,0.0,0.05515463917525782,0.07186030893216934,0.2631578947368421,0.22121370159319403,0.4468311010879449,0.0,0.0,0.15413533834586468,0.15413533834586468,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3480520503427174,0.3178044335432797,0.0,0.0,0.40029542097488935,0.40029542097488935,0.3170731707317073,0.6113667066172443,0.2871215281350262,0.27272727272727276,0.34172661870503596,0.616883116883117,0.6143856143856145,0.25531914893617025,0.23909990519890884,0.4228229048209151,0.0,0.0,0.15670103092783522,0.15670103092783522,0.3589743589743589,0.29087858199133065,0.2646573972100681,0.0,0.0,0.432300163132137,0.432300163132137,0.21428571428571425,0.43937292128586164,0.2726416907175667,0.0,0.39501779359430605,0.5806274078150798,0.5822368421052632,0.30357142857142855,0.3116753233995453,0.2534057450862083,0.0,0.2121212121212121,0.34447821681864227,0.34514170040485836,0.3953488372093023,0.20392405449059822,0.2968679092904075,0.0,0.0,0.12787723785166236,0.12787723785166236,0.35,A102,37,1
A102_disa_p_2,0.33600556754735716,0.34843297134053564,0.0,0.0,0.3089430894308943,0.3089430894308943,0.3018867924528302,0.23690600220734895,0.602898232973049,0.0,0.0,0.0980810234541579,0.0980810234541579,0.23076923076923078,0.054452584368751535,0.15926257662036572,0.0,0.0,0.1244444444444445,0.1244444444444445,0.1568627450980392,0.5700886672270454,0.45699564725430164,0.0,0.0,0.6249999999999994,0.6249999999999994,0.3333333333333333,0.0008528743318747245,0.5330726106319725,0.0,0.0,0.0,0.0,0.025,0.018496399431447843,0.29974543099464657,0.0,0.0,0.005154639175257733,0.006715916722632639,0.08771929824561403,0.17568191040246603,0.4927447500907425,0.0,0.0,0.1315789473684208,0.1315789473684208,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003087964448246771,0.4266155000146515,0.0,0.0,0.0,0.0,0.0975609756097561,0.002003032766432506,0.530904629939086,0.0,0.0,0.0,0.0,0.0392156862745098,0.12056076321361169,0.2678896685996488,0.0,0.4,0.09748892171344178,0.09748892171344178,0.3902439024390244,0.23476197657467454,0.4581522811205252,0.27272727272727276,0.07194244604316548,0.24225774225774233,0.23976023976023977,0.19148936170212766,0.43647151849754007,0.7106822976497669,0.0,0.0,0.1670103092783507,0.1670103092783507,0.23076923076923075,0.3329926083271647,0.46620592679581274,0.0,0.0,0.34420880913539975,0.34420880913539975,0.09523809523809523,0.6244876759783836,0.13298547776167968,0.0,0.7099644128113878,0.6659328563566318,0.6672149122807017,0.30357142857142855,0.6351066938759954,0.2061803026540181,0.0,0.3939393939393939,0.8115501519756839,0.8117408906882593,0.3255813953488372,0.48862896480730866,0.20389308042200016,0.0,0.0,0.4199488491048593,0.4199488491048593,0.3,A102,37,1
A102_disa_p_3,0.16824693229508295,0.6593428895292439,0.0,0.0,0.11382113821138211,0.11382113821138212,0.20754716981132076,0.21834297056465155,0.5455176726830842,0.0,0.0,0.11513859275053312,0.11513859275053312,0.23076923076923078,0.08140539939636486,0.14874022416250354,0.0,0.005067567567567567,0.13968253968253969,0.13968253968253969,0.19607843137254902,0.12453551880372832,0.5611639139318702,0.0,0.0,0.23437499999999978,0.23437499999999978,0.5,0.020276146570102592,0.2188104212813283,0.0,0.0,0.0,0.0,0.07500000000000001,0.02365462847093746,0.2611534251958439,0.0,0.0,0.018041237113402067,0.02350570852921424,0.22807017543859648,0.24509269480242607,0.33007804015992526,0.0,0.0,0.30075187969924755,0.30075187969924755,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035835975391118914,0.2458142141506214,0.0,0.0,0.007462686567164179,0.008620689655172415,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232062851587979,0.429248764988611,0.0,0.2,0.258493353028065,0.258493353028065,0.2926829268292683,0.21311664463704347,0.8470736265267731,0.36363636363636365,0.03597122302158273,0.14135864135864143,0.1363636363636364,0.06382978723404255,0.28609898876385687,0.622920105242905,0.0,0.0,0.1731958762886599,0.1731958762886599,0.3333333333333333,0.19078126567803916,0.422305574608407,0.0,0.0,0.15334420880913543,0.15334420880913543,0.16666666666666666,0.17520142144745915,0.09447035387690095,0.0,0.18861209964412812,0.17336268574573477,0.17653508771929827,0.44642857142857145,0.4853299756848456,0.12487373028857929,0.0,0.4,0.49848024316109435,0.49898785425101233,0.6046511627906976,0.13865978064647977,0.16418719070481513,0.0,0.0,0.11202046035805628,0.11202046035805628,0.35,A102,37,1
A102_disa_p_4,0.11551754087124666,0.5731432551580142,0.0,0.0,0.10569105691056911,0.10569105691056913,0.41509433962264153,0.08415454352059434,0.3430514582127915,0.0,0.0,0.09594882729211082,0.09594882729211082,0.4615384615384615,0.26624441286123296,0.07502266000176722,0.0,0.23479729729729729,0.45333333333333314,0.45333333333333314,0.4117647058823529,0.108849126590294,0.4788160798489508,0.0,0.0,0.3906249999999996,0.3906249999999996,0.5333333333333333,0.11862507242855276,0.07829996682067716,0.0,0.027088036117381496,0.17374517374517376,0.2058554437328454,0.42500000000000004,0.21709085952566054,0.09805790258842705,0.0,0.14655172413793102,0.41237113402061865,0.5372733378106112,0.43859649122807015,0.6933174644715223,0.31833464967470615,0.0,0.0,0.9022556390977426,0.9022556390977426,0.3,0.0003929711530064719,0.5359371493851224,0.0,0.0,0.0,0.0,0.0625,0.043159631513818235,0.1640276743534073,0.0,0.0,0.09402985074626861,0.10862068965517237,0.2682926829268293,0.003570765443875683,0.5853882418118375,0.0,0.0,0.0,0.0,0.058823529411764705,0.12298123951351815,0.37861763895939426,0.0,0.4,0.09601181683899557,0.09601181683899557,0.6097560975609757,0.46564198461770473,0.3728049204262971,0.2545454545454543,0.22302158273381292,0.49700299700299705,0.4950049950049951,0.2978723404255319,0.24875510247440197,0.4518594860060907,0.0,0.0,0.1690721649484534,0.1690721649484534,0.43589743589743585,0.3579725697365941,0.5065204872476832,0.0,0.0,0.23001631321370294,0.23001631321370294,0.16666666666666666,0.6778859182746454,0.09625363310021284,0.0,0.7651245551601423,0.6802421574023115,0.6814692982456141,0.46428571428571425,0.8884686433347279,0.06864645037156636,0.0,0.8787878787878788,0.851063829787234,0.8512145748987855,0.46511627906976744,0.4095743237654065,0.20174893630089918,0.0,0.0,0.3401534526854219,0.3401534526854219,0.275,A102,37,1
A102_disa_v_1,0.07821520852381447,0.4600854046746514,0.0,0.33333333333333337,0.07317073170731707,0.07317073170731708,0.49056603773584906,0.16103141517616062,0.6135941380674801,0.0,0.0,0.07462686567164176,0.07462686567164176,0.28205128205128205,0.05101723902655049,0.15260191070331747,0.0,0.0,0.08888888888888889,0.08888888888888889,0.5098039215686274,0.11165731894881614,0.5396763201200191,0.0,0.0,0.3906249999999996,0.3906249999999996,0.5666666666666667,0.13747601290941602,0.059426306949147224,0.0,0.11738148984198647,0.186872586872587,0.2214089661482161,0.8250000000000001,0.16570107833003508,0.09461076334036364,0.0,0.16379310344827583,0.2886597938144331,0.3760913364674278,0.7192982456140351,0.0881469755592742,0.2987606963494678,0.0,0.0,0.11278195488721783,0.11278195488721783,0.7333333333333333,0.0004656298818175644,0.5947699721567067,0.0,0.0,0.0,0.0,0.03125,0.011551404929954016,0.22133316460706123,0.0,0.0,0.007462686567164179,0.008620689655172415,0.34146341463414637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745010713135786,0.25151293866448476,0.0,0.0,0.5760709010339734,0.5760709010339734,0.6341463414634148,0.5623699291207963,0.39311458262310217,0.18181818181818182,0.16007194244604314,0.6528471528471531,0.6528471528471531,0.5106382978723404,0.09831123948054142,0.2071914937305721,0.0,0.0,0.08659793814433027,0.08659793814433027,0.7692307692307692,0.373556531814232,0.3366821382039926,0.0,0.0,0.47634584013050585,0.47634584013050585,0.2857142857142857,0.5674575403333306,0.2440870928380222,0.0,0.398576512455516,0.7028068244358839,0.7039473684210532,0.4107142857142857,0.3147930025625098,0.5893003708065913,0.0,0.06666666666666665,0.39007092198581633,0.3906882591093126,0.3255813953488372,0.17251526008492568,0.3068695511825469,0.0,0.0,0.09565217391304355,0.09565217391304355,0.6,A102,37,1
A102_disa_v_2,0.08062185305113717,0.5651540218059201,0.0,0.33333333333333337,0.07317073170731707,0.07317073170731708,0.20754716981132076,0.06776494776172223,0.3800269841239954,0.0,0.0,0.04264392324093815,0.04264392324093815,0.38461538461538464,0.011515050293658518,0.1796762934532207,0.0,0.0,0.015873015873015872,0.015873015873015872,0.21568627450980393,0.2422170056493267,0.6815769555662435,0.0,0.0,0.18750000000000028,0.18750000000000028,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023746054966916928,0.2830531031982859,0.0,0.0,0.013917525773195893,0.018132975151108142,0.12280701754385964,0.11770289694953326,0.41424857378004365,0.0,0.0,0.1390977443609021,0.1390977443609021,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560814719572552,0.1796135014386404,0.0,0.6,0.051698670605613,0.051698670605613,0.48780487804878053,0.8912388507430415,0.1311689935928937,0.09090909090909093,1.0,0.726773226773227,0.7292707292707293,0.5319148936170213,0.06713094749085934,0.18078142580357315,0.0,0.0,0.07216494845360825,0.07216494845360825,0.43589743589743585,0.04543848852976841,0.23492624367567838,0.0,0.0,0.05709624796084827,0.05709624796084827,0.2857142857142857,0.5496817935849987,0.483209131006639,0.0,0.0711743772241993,0.8227848101265824,0.8234649122807018,0.19642857142857142,0.2341269746463966,0.48342727829928445,0.25,0.02424242424242424,0.3799392097264437,0.3755060728744939,0.16279069767441862,0.2586959302176861,0.3014784304497702,0.0,0.0,0.1769820971867008,0.1769820971867008,0.2,A102,37,1
A102_disa_v_3,0.6197600748573857,0.7847908334274094,0.0,0.0,0.1439024390243907,0.14390243902439073,0.09433962264150944,0.460622599628172,0.49376036199086926,0.0,0.0,0.1492537313432835,0.1492537313432835,0.17948717948717946,0.18997378500351383,0.09816926462430987,0.0,0.11486486486486487,0.3498412698412699,0.3498412698412699,0.37254901960784315,0.3984325208692746,0.9342924562837275,0.0,0.0,0.4687499999999996,0.4687499999999996,0.3333333333333333,0.10715643205148391,0.0632069124150828,0.0,0.07223476297968398,0.1312741312741313,0.1555352241537054,0.5,0.16066841880183183,0.10643510768270681,0.0,0.08908045977011493,0.3041237113402062,0.39623908663532564,0.5087719298245614,0.16122403345550876,0.8386545017638236,0.0,0.0,0.11654135338345874,0.11654135338345874,0.4,0.06182302105434021,0.1705293632395544,0.0,0.0,0.07609427609427626,0.11832460732984319,0.171875,0.0731337716078585,0.1917733533464724,0.0,0.0,0.039552238805970336,0.045689655172414016,0.1951219512195122,0.006696711813303372,0.3826750688501978,0.0,0.0,0.0,0.0,0.0392156862745098,0.2675958937788745,0.4379004411453995,0.0,0.2,0.19940915805022155,0.19940915805022155,0.43902439024390244,0.6953469195790701,0.10086453469869683,0.2545454545454549,0.5071942446043166,0.5179820179820184,0.5159840159840162,0.4893617021276596,1.0,0.2970046432276914,0.0,0.0,1.0,1.0,0.30769230769230765,0.30483545340933216,0.38691329515357054,0.0,0.0,0.2691680261011418,0.2691680261011418,0.2619047619047619,0.503731548337295,0.4233693551898129,0.0,0.29181494661921714,0.7688497523390211,0.7697368421052638,0.14285714285714285,0.7639291665777688,0.21571839372827606,0.0,0.40606060606060607,0.9422492401215804,0.9423076923076923,0.2558139534883721,0.24947778552010444,0.37429293629969673,0.0,0.0,0.12276214833759587,0.12276214833759587,0.3,A102,37,1
